date,close
2011-07-21,79.33000183105469
2011-07-22,79.7300033569336
2011-07-25,79.41000366210938
2011-07-26,79.02999877929688
2011-07-27,77.54000091552734
2011-07-28,77.22000122070312
2011-07-29,76.44999694824219
2011-08-01,76.33999633789062
2011-08-02,74.20999908447266
2011-08-03,73.79000091552734
2011-08-04,68.7300033569336
2011-08-05,68.06999969482422
2011-08-08,62.279998779296875
2011-08-09,65.44999694824219
2011-08-10,63.189998626708984
2011-08-11,66.47000122070312
2011-08-12,66.95999908447266
2011-08-15,69.22000122070312
2011-08-16,68.06999969482422
2011-08-17,68.33999633789062
2011-08-18,64.37999725341797
2011-08-19,63.2400016784668
2011-08-22,62.72999954223633
2011-08-23,65.55999755859375
2011-08-24,65.94999694824219
2011-08-25,64.55999755859375
2011-08-26,65.80999755859375
2011-08-29,67.7300033569336
2011-08-30,68.12999725341797
2011-08-31,68.63999938964844
2011-09-01,68.12000274658203
2011-09-02,66.22000122070312
2011-09-06,65.5
2011-09-07,67.9000015258789
2011-09-08,67.11000061035156
2011-09-09,64.88999938964844
2011-09-12,65.19999694824219
2011-09-13,65.37999725341797
2011-09-14,66.19000244140625
2011-09-15,67.5
2011-09-16,67.08999633789062
2011-09-19,66.02999877929688
2011-09-20,65.62000274658203
2011-09-21,62.88999938964844
2011-09-22,59.34000015258789
2011-09-23,58.70000076293945
2011-09-26,60.84000015258789
2011-09-27,61.72999954223633
2011-09-28,59.709999084472656
2011-09-29,60.279998779296875
2011-09-30,58.5099983215332
2011-10-03,56.52000045776367
2011-10-04,58.369998931884766
2011-10-05,60.52000045776367
2011-10-06,61.65999984741211
2011-10-07,60.900001525878906
2011-10-10,63.65999984741211
2011-10-11,63.790000915527344
2011-10-12,64.12999725341797
2011-10-13,64.04000091552734
2011-10-14,66.5999984741211
2011-10-17,65.38999938964844
2011-10-18,67.48999786376953
2011-10-19,66.79000091552734
2011-10-20,67.30999755859375
2011-10-21,68.55000305175781
2011-10-24,69.44999694824219
2011-10-25,68.0
2011-10-26,69.47000122070312
2011-10-27,72.55000305175781
2011-10-28,73.04000091552734
2011-10-31,69.70999908447266
2011-11-01,67.45999908447266
2011-11-02,69.48999786376953
2011-11-03,71.31999969482422
2011-11-04,71.26000213623047
2011-11-07,71.6500015258789
2011-11-08,72.81999969482422
2011-11-09,69.5999984741211
2011-11-10,70.80999755859375
2011-11-11,72.26000213623047
2011-11-14,71.30999755859375
2011-11-15,71.2300033569336
2011-11-16,70.16000366210938
2011-11-17,68.55999755859375
2011-11-18,68.1500015258789
2011-11-21,66.93000030517578
2011-11-22,66.30000305175781
2011-11-23,64.29000091552734
2011-11-25,63.83000183105469
2011-11-28,66.22000122070312
2011-11-29,67.16999816894531
2011-11-30,70.87000274658203
2011-12-01,70.4800033569336
2011-12-02,70.41999816894531
2011-12-05,71.29000091552734
2011-12-06,71.27999877929688
2011-12-07,70.5999984741211
2011-12-08,68.62999725341797
2011-12-09,70.19000244140625
2011-12-12,68.55000305175781
2011-12-13,67.91000366210938
2011-12-14,66.0
2011-12-15,65.72000122070312
2011-12-16,66.13999938964844
2011-12-19,64.9800033569336
2011-12-20,67.6500015258789
2011-12-21,68.4000015258789
2011-12-22,69.19999694824219
2011-12-23,69.5999984741211
2011-12-27,69.77999877929688
2011-12-28,68.44999694824219
2011-12-29,69.16000366210938
2011-12-30,69.12999725341797
2012-01-03,71.05000305175781
2012-01-04,71.19999694824219
2012-01-05,70.86000061035156
2012-01-06,70.44000244140625
2012-01-09,70.77999877929688
2012-01-10,71.41000366210938
2012-01-11,70.44999694824219
2012-01-12,69.79000091552734
2012-01-13,69.44000244140625
2012-01-17,69.93000030517578
2012-01-18,71.08000183105469
2012-01-19,71.37000274658203
2012-01-20,71.37999725341797
2012-01-23,71.94999694824219
2012-01-24,71.73999786376953
2012-01-25,72.62000274658203
2012-01-26,71.62999725341797
2012-01-27,71.4800033569336
2012-01-30,71.13999938964844
2012-01-31,70.69000244140625
2012-02-01,70.97000122070312
2012-02-02,71.51000213623047
2012-02-03,72.7699966430664
2012-02-06,73.63999938964844
2012-02-07,74.0199966430664
2012-02-08,73.7699966430664
2012-02-09,73.77999877929688
2012-02-10,73.04000091552734
2012-02-13,73.62000274658203
2012-02-14,73.75
2012-02-15,73.62999725341797
2012-02-16,74.58999633789062
2012-02-17,74.87000274658203
2012-02-21,75.37999725341797
2012-02-22,75.55000305175781
2012-02-23,75.93000030517578
2012-02-24,76.2300033569336
2012-02-27,75.98999786376953
2012-02-28,75.73999786376953
2012-02-29,74.87999725341797
2012-03-01,75.5999984741211
2012-03-02,74.73999786376953
2012-03-05,74.26000213623047
2012-03-06,73.05000305175781
2012-03-07,73.66000366210938
2012-03-08,74.26000213623047
2012-03-09,74.19000244140625
2012-03-12,73.77999877929688
2012-03-13,74.66999816894531
2012-03-14,73.94999694824219
2012-03-15,74.06999969482422
2012-03-16,74.80000305175781
2012-03-19,75.13999938964844
2012-03-20,74.01000213623047
2012-03-21,73.12999725341797
2012-03-22,71.4800033569336
2012-03-23,72.26000213623047
2012-03-26,72.80000305175781
2012-03-27,72.06999969482422
2012-03-28,71.16999816894531
2012-03-29,71.16999816894531
2012-03-30,71.75
2012-04-02,72.44999694824219
2012-04-03,71.81999969482422
2012-04-04,70.9000015258789
2012-04-05,70.5
2012-04-09,69.61000061035156
2012-04-10,68.23999786376953
2012-04-11,68.26000213623047
2012-04-12,69.75
2012-04-13,68.69999694824219
2012-04-16,68.23999786376953
2012-04-17,69.3499984741211
2012-04-18,69.20999908447266
2012-04-19,69.12000274658203
2012-04-20,68.95999908447266
2012-04-23,68.88999938964844
2012-04-24,69.4000015258789
2012-04-25,70.08999633789062
2012-04-26,70.83000183105469
2012-04-27,70.80000305175781
2012-04-30,71.23999786376953
2012-05-01,72.26000213623047
2012-05-02,71.08000183105469
2012-05-03,69.9000015258789
2012-05-04,68.30000305175781
2012-05-07,68.0999984741211
2012-05-08,67.87999725341797
2012-05-09,67.55000305175781
2012-05-10,67.83999633789062
2012-05-11,67.33999633789062
2012-05-14,66.22000122070312
2012-05-15,65.12000274658203
2012-05-16,64.75
2012-05-17,64.33999633789062
2012-05-18,63.939998626708984
2012-05-21,65.41000366210938
2012-05-22,65.25
2012-05-23,65.48999786376953
2012-05-24,65.44000244140625
2012-05-25,65.12999725341797
2012-05-29,66.22000122070312
2012-05-30,64.19000244140625
2012-05-31,63.630001068115234
2012-06-01,62.040000915527344
2012-06-04,61.9900016784668
2012-06-05,62.52000045776367
2012-06-06,64.44999694824219
2012-06-07,64.48999786376953
2012-06-08,64.5
2012-06-11,63.619998931884766
2012-06-12,64.5199966430664
2012-06-13,63.70000076293945
2012-06-14,64.69999694824219
2012-06-15,65.62000274658203
2012-06-18,65.02999877929688
2012-06-19,65.97000122070312
2012-06-20,65.70999908447266
2012-06-21,63.02000045776367
2012-06-22,63.439998626708984
2012-06-25,62.02000045776367
2012-06-26,62.689998626708984
2012-06-27,63.9900016784668
2012-06-28,64.43000030517578
2012-06-29,66.37000274658203
2012-07-02,66.4000015258789
2012-07-03,67.98999786376953
2012-07-05,67.0999984741211
2012-07-06,66.29000091552734
2012-07-09,65.98999786376953
2012-07-10,64.95999908447266
2012-07-11,65.83999633789062
2012-07-12,65.62000274658203
2012-07-13,66.7699966430664
2012-07-16,66.98999786376953
2012-07-17,67.83000183105469
2012-07-18,68.41999816894531
2012-07-19,68.62999725341797
2012-07-20,68.79000091552734
2012-07-23,68.12999725341797
2012-07-24,67.04000091552734
2012-07-25,67.08999633789062
2012-07-26,69.0
2012-07-27,70.22000122070312
2012-07-30,70.41999816894531
2012-07-31,69.6500015258789
2012-08-01,69.98999786376953
2012-08-02,68.81999969482422
2012-08-03,70.44000244140625
2012-08-06,70.62999725341797
2012-08-07,71.69000244140625
2012-08-08,71.75
2012-08-09,72.23999786376953
2012-08-10,72.37000274658203
2012-08-13,72.0999984741211
2012-08-14,71.97000122070312
2012-08-15,71.95999908447266
2012-08-16,72.5999984741211
2012-08-17,72.56999969482422
2012-08-20,72.31999969482422
2012-08-21,72.08999633789062
2012-08-22,72.36000061035156
2012-08-23,71.55999755859375
2012-08-24,71.9800033569336
2012-08-27,72.01000213623047
2012-08-28,72.05999755859375
2012-08-29,71.58000183105469
2012-08-30,70.81999969482422
2012-08-31,71.52999877929688
2012-09-04,70.9800033569336
2012-09-05,70.70999908447266
2012-09-06,72.19999694824219
2012-09-07,73.44999694824219
2012-09-10,73.12999725341797
2012-09-11,73.91000366210938
2012-09-12,74.36000061035156
2012-09-13,75.56999969482422
2012-09-14,76.56999969482422
2012-09-17,75.98999786376953
2012-09-18,75.44999694824219
2012-09-19,74.72000122070312
2012-09-20,74.93000030517578
2012-09-21,74.68000030517578
2012-09-24,74.30000305175781
2012-09-25,73.48999786376953
2012-09-26,72.79000091552734
2012-09-27,73.77999877929688
2012-09-28,73.43000030517578
2012-10-01,73.80000305175781
2012-10-02,73.93000030517578
2012-10-03,73.0199966430664
2012-10-04,73.75
2012-10-05,73.58000183105469
2012-10-08,73.69999694824219
2012-10-09,73.80000305175781
2012-10-10,72.41999816894531
2012-10-11,72.95999908447266
2012-10-12,72.55999755859375
2012-10-15,72.93000030517578
2012-10-16,74.08999633789062
2012-10-17,75.0199966430664
2012-10-18,75.01000213623047
2012-10-19,73.83000183105469
2012-10-22,73.45999908447266
2012-10-23,71.75
2012-10-24,71.19999694824219
2012-10-25,71.87000274658203
2012-10-26,71.95999908447266
2012-10-31,71.94000244140625
2012-11-01,72.25
2012-11-02,71.05999755859375
2012-11-05,71.5999984741211
2012-11-06,72.75
2012-11-07,70.8499984741211
2012-11-08,69.56999969482422
2012-11-09,69.55000305175781
2012-11-12,69.69000244140625
2012-11-13,69.4000015258789
2012-11-14,68.55999755859375
2012-11-15,68.6500015258789
2012-11-16,68.91999816894531
2012-11-19,70.51000213623047
2012-11-20,70.2300033569336
2012-11-21,70.61000061035156
2012-11-23,71.61000061035156
2012-11-26,70.91000366210938
2012-11-27,70.31999969482422
2012-11-28,70.95999908447266
2012-11-29,71.12000274658203
2012-11-30,71.05999755859375
2012-12-03,70.66999816894531
2012-12-04,70.41000366210938
2012-12-05,70.9000015258789
2012-12-06,71.12999725341797
2012-12-07,71.55999755859375
2012-12-10,71.4800033569336
2012-12-11,71.9000015258789
2012-12-12,72.16000366210938
2012-12-13,71.48999786376953
2012-12-14,71.22000122070312
2012-12-17,71.87000274658203
2012-12-18,73.19000244140625
2012-12-19,72.69000244140625
2012-12-20,73.18000030517578
2012-12-21,72.06999969482422
2012-12-24,71.5199966430664
2012-12-26,71.19999694824219
2012-12-27,71.06999969482422
2012-12-28,69.83000183105469
2012-12-31,71.41999816894531
2013-01-02,73.0
2013-01-03,72.9800033569336
2013-01-04,73.79000091552734
2013-01-07,73.22000122070312
2013-01-08,72.9800033569336
2013-01-09,72.86000061035156
2013-01-10,73.5199966430664
2013-01-11,73.61000061035156
2013-01-14,73.62000274658203
2013-01-15,73.94999694824219
2013-01-16,74.27999877929688
2013-01-17,74.75
2013-01-18,75.48999786376953
2013-01-22,76.20999908447266
2013-01-23,75.94999694824219
2013-01-24,76.16999816894531
2013-01-25,76.88999938964844
2013-01-28,76.76000213623047
2013-01-29,78.0
2013-01-30,77.61000061035156
2013-01-31,77.3499984741211
2013-02-01,78.06999969482422
2013-02-04,77.33000183105469
2013-02-05,78.0
2013-02-06,78.05000305175781
2013-02-07,77.8499984741211
2013-02-08,78.58000183105469
2013-02-11,78.19000244140625
2013-02-12,78.4000015258789
2013-02-13,78.68000030517578
2013-02-14,79.36000061035156
2013-02-15,78.44999694824219
2013-02-19,79.36000061035156
2013-02-20,77.69999694824219
2013-02-21,77.16000366210938
2013-02-22,77.97000122070312
2013-02-25,75.93000030517578
2013-02-26,76.68000030517578
2013-02-27,77.8499984741211
2013-02-28,77.69000244140625
2013-03-01,77.79000091552734
2013-03-04,77.62000274658203
2013-03-05,78.12000274658203
2013-03-06,78.20999908447266
2013-03-07,78.61000061035156
2013-03-08,78.98999786376953
2013-03-11,79.02999877929688
2013-03-12,79.12000274658203
2013-03-13,78.94000244140625
2013-03-14,80.0199966430664
2013-03-15,79.5999984741211
2013-03-18,78.95999908447266
2013-03-19,78.08999633789062
2013-03-20,78.52999877929688
2013-03-21,78.12999725341797
2013-03-22,78.75
2013-03-25,78.44999694824219
2013-03-26,79.27999877929688
2013-03-27,79.54000091552734
2013-03-28,79.30999755859375
2013-04-01,79.1500015258789
2013-04-02,78.69999694824219
2013-04-03,77.2300033569336
2013-04-04,77.12999725341797
2013-04-05,77.30000305175781
2013-04-08,77.81999969482422
2013-04-09,78.4800033569336
2013-04-10,78.9000015258789
2013-04-11,79.23999786376953
2013-04-12,78.0
2013-04-15,74.81999969482422
2013-04-16,75.73999786376953
2013-04-17,74.08000183105469
2013-04-18,74.70999908447266
2013-04-19,74.55999755859375
2013-04-22,75.36000061035156
2013-04-23,76.2300033569336
2013-04-24,77.25
2013-04-25,77.30999755859375
2013-04-26,77.18000030517578
2013-04-29,77.95999908447266
2013-04-30,78.2699966430664
2013-05-01,77.05000305175781
2013-05-02,78.05999755859375
2013-05-03,79.47000122070312
2013-05-06,80.01000213623047
2013-05-07,80.62999725341797
2013-05-08,80.76000213623047
2013-05-09,80.69000244140625
2013-05-10,80.2699966430664
2013-05-13,80.26000213623047
2013-05-14,81.4000015258789
2013-05-15,81.16999816894531
2013-05-16,80.7699966430664
2013-05-17,82.12000274658203
2013-05-20,83.27999877929688
2013-05-21,83.11000061035156
2013-05-22,82.1500015258789
2013-05-23,82.19000244140625
2013-05-24,81.70999908447266
2013-05-28,82.56999969482422
2013-05-29,82.38999938964844
2013-05-30,82.19999694824219
2013-05-31,80.5
2013-06-03,81.27999877929688
2013-06-04,80.63999938964844
2013-06-05,79.69999694824219
2013-06-06,80.30000305175781
2013-06-07,81.30999755859375
2013-06-10,81.08000183105469
2013-06-11,79.8499984741211
2013-06-12,79.36000061035156
2013-06-13,80.69000244140625
2013-06-14,79.91000366210938
2013-06-17,81.05999755859375
2013-06-18,81.5199966430664
2013-06-19,80.7699966430664
2013-06-20,78.41000366210938
2013-06-21,78.16999816894531
2013-06-24,77.01000213623047
2013-06-25,78.0
2013-06-26,78.4800033569336
2013-06-27,78.62999725341797
2013-06-28,78.30000305175781
2013-07-01,78.86000061035156
2013-07-02,79.02999877929688
2013-07-03,78.9800033569336
2013-07-05,79.95999908447266
2013-07-08,80.4800033569336
2013-07-09,81.30000305175781
2013-07-10,80.80000305175781
2013-07-11,81.44999694824219
2013-07-12,81.91000366210938
2013-07-15,81.83999633789062
2013-07-16,81.33999633789062
2013-07-17,81.69999694824219
2013-07-18,82.56999969482422
2013-07-19,83.72000122070312
2013-07-22,83.44999694824219
2013-07-23,83.58999633789062
2013-07-24,82.66000366210938
2013-07-25,83.20999908447266
2013-07-26,83.0
2013-07-29,82.30999755859375
2013-07-30,82.1500015258789
2013-07-31,82.41999816894531
2013-08-01,83.76000213623047
2013-08-02,83.38999938964844
2013-08-05,83.19000244140625
2013-08-06,82.68000030517578
2013-08-07,82.38999938964844
2013-08-08,82.83999633789062
2013-08-09,82.58999633789062
2013-08-12,82.23999786376953
2013-08-13,82.38999938964844
2013-08-14,82.01000213623047
2013-08-15,81.55999755859375
2013-08-16,81.2300033569336
2013-08-19,79.94000244140625
2013-08-20,80.43000030517578
2013-08-21,79.98999786376953
2013-08-22,81.18000030517578
2013-08-23,81.76000213623047
2013-08-26,81.62000274658203
2013-08-27,81.11000061035156
2013-08-28,82.45999908447266
2013-08-29,81.5999984741211
2013-08-30,81.56999969482422
2013-09-03,82.16999816894531
2013-09-04,82.61000061035156
2013-09-05,82.88999938964844
2013-09-06,82.87999725341797
2013-09-09,83.80999755859375
2013-09-10,83.83999633789062
2013-09-11,84.4800033569336
2013-09-12,83.9800033569336
2013-09-13,83.94999694824219
2013-09-16,83.93000030517578
2013-09-17,84.30999755859375
2013-09-18,85.33000183105469
2013-09-19,85.12000274658203
2013-09-20,84.04000091552734
2013-09-23,83.62999725341797
2013-09-24,83.70999908447266
2013-09-25,83.69000244140625
2013-09-26,83.83999633789062
2013-09-27,83.55000305175781
2013-09-30,82.91000366210938
2013-10-01,83.44000244140625
2013-10-02,83.62999725341797
2013-10-03,82.9000015258789
2013-10-04,83.73999786376953
2013-10-07,83.05000305175781
2013-10-08,82.16000366210938
2013-10-09,81.87000274658203
2013-10-10,83.38999938964844
2013-10-11,84.29000091552734
2013-10-14,84.86000061035156
2013-10-15,84.55000305175781
2013-10-16,85.81999969482422
2013-10-17,86.0
2013-10-18,86.94000244140625
2013-10-21,86.55000305175781
2013-10-22,87.02999877929688
2013-10-23,85.66999816894531
2013-10-24,86.08000183105469
2013-10-25,86.5999984741211
2013-10-28,86.66999816894531
2013-10-29,87.27999877929688
2013-10-30,86.69000244140625
2013-10-31,86.38999938964844
2013-11-01,86.08000183105469
2013-11-04,87.1500015258789
2013-11-05,86.36000061035156
2013-11-06,86.62000274658203
2013-11-07,85.27999877929688
2013-11-08,86.55000305175781
2013-11-11,86.70999908447266
2013-11-12,85.91000366210938
2013-11-13,86.66000366210938
2013-11-14,87.18000030517578
2013-11-15,87.66000366210938
2013-11-18,86.98999786376953
2013-11-19,87.13999938964844
2013-11-20,86.93000030517578
2013-11-21,87.76000213623047
2013-11-22,88.2300033569336
2013-11-25,87.43000030517578
2013-11-26,87.20999908447266
2013-11-27,86.62000274658203
2013-11-29,86.44000244140625
2013-12-02,86.5
2013-12-03,86.70999908447266
2013-12-04,86.43000030517578
2013-12-05,86.13999938964844
2013-12-06,86.41000366210938
2013-12-09,86.52999877929688
2013-12-10,86.2699966430664
2013-12-11,85.05000305175781
2013-12-12,85.41000366210938
2013-12-13,85.12999725341797
2013-12-16,85.87000274658203
2013-12-17,85.37999725341797
2013-12-18,86.66999816894531
2013-12-19,86.91999816894531
2013-12-20,86.66999816894531
2013-12-23,86.76000213623047
2013-12-24,87.23999786376953
2013-12-26,87.86000061035156
2013-12-27,88.29000091552734
2013-12-30,87.66000366210938
2013-12-31,88.51000213623047
2014-01-02,87.25
2014-01-03,86.93000030517578
2014-01-06,87.05000305175781
2014-01-07,87.70999908447266
2014-01-08,87.0999984741211
2014-01-09,86.83000183105469
2014-01-10,86.9000015258789
2014-01-13,85.16999816894531
2014-01-14,86.27999877929688
2014-01-15,86.02999877929688
2014-01-16,86.1500015258789
2014-01-17,86.01000213623047
2014-01-21,86.72000122070312
2014-01-22,87.12000274658203
2014-01-23,86.12999725341797
2014-01-24,84.33000183105469
2014-01-27,84.02999877929688
2014-01-28,84.66999816894531
2014-01-29,84.19999694824219
2014-01-30,84.47000122070312
2014-01-31,83.37999725341797
2014-02-03,81.88999938964844
2014-02-04,82.7300033569336
2014-02-05,81.91999816894531
2014-02-06,83.13999938964844
2014-02-07,84.04000091552734
2014-02-10,83.62999725341797
2014-02-11,84.72000122070312
2014-02-12,84.5199966430664
2014-02-13,84.91999816894531
2014-02-14,86.02999877929688
2014-02-18,86.41999816894531
2014-02-19,86.52999877929688
2014-02-20,87.0999984741211
2014-02-21,86.41000366210938
2014-02-24,87.70999908447266
2014-02-25,87.66999816894531
2014-02-26,87.12000274658203
2014-02-27,87.20999908447266
2014-02-28,87.6500015258789
2014-03-03,87.08999633789062
2014-03-04,88.04000091552734
2014-03-05,87.22000122070312
2014-03-06,87.8499984741211
2014-03-07,88.0199966430664
2014-03-10,88.16000366210938
2014-03-11,87.16000366210938
2014-03-12,87.16999816894531
2014-03-13,86.30000305175781
2014-03-14,86.37999725341797
2014-03-17,86.83999633789062
2014-03-18,87.56999969482422
2014-03-19,86.91000366210938
2014-03-20,87.25
2014-03-21,87.05999755859375
2014-03-24,86.87999725341797
2014-03-25,87.66000366210938
2014-03-26,87.25
2014-03-27,87.95999908447266
2014-03-28,89.05999755859375
2014-03-31,89.05999755859375
2014-04-01,89.58999633789062
2014-04-02,89.91000366210938
2014-04-03,90.48999786376953
2014-04-04,90.16000366210938
2014-04-07,88.6500015258789
2014-04-08,89.54000091552734
2014-04-09,89.94999694824219
2014-04-10,88.69999694824219
2014-04-11,88.44999694824219
2014-04-14,89.66000366210938
2014-04-15,90.86000061035156
2014-04-16,91.94999694824219
2014-04-17,92.79000091552734
2014-04-21,93.41999816894531
2014-04-22,93.2699966430664
2014-04-23,93.76000213623047
2014-04-24,93.79000091552734
2014-04-25,93.2300033569336
2014-04-28,93.38999938964844
2014-04-29,93.81999969482422
2014-04-30,93.73999786376953
2014-05-01,93.52999877929688
2014-05-02,93.72000122070312
2014-05-05,94.16000366210938
2014-05-06,94.30000305175781
2014-05-07,95.12000274658203
2014-05-08,93.76000213623047
2014-05-09,93.66999816894531
2014-05-12,94.33000183105469
2014-05-13,94.68000030517578
2014-05-14,94.72000122070312
2014-05-15,93.63999938964844
2014-05-16,93.4000015258789
2014-05-19,93.69000244140625
2014-05-20,93.41999816894531
2014-05-21,94.43000030517578
2014-05-22,94.33999633789062
2014-05-23,94.1500015258789
2014-05-27,94.41000366210938
2014-05-28,94.56999969482422
2014-05-29,95.37999725341797
2014-05-30,95.30999755859375
2014-06-02,95.19000244140625
2014-06-03,95.5199966430664
2014-06-04,95.47000122070312
2014-06-05,96.0199966430664
2014-06-06,96.80999755859375
2014-06-09,96.95999908447266
2014-06-10,96.80000305175781
2014-06-11,97.16999816894531
2014-06-12,97.48999786376953
2014-06-13,98.41999816894531
2014-06-16,99.01000213623047
2014-06-17,98.94000244140625
2014-06-18,99.69000244140625
2014-06-19,100.4000015258789
2014-06-20,100.93000030517578
2014-06-23,101.29000091552734
2014-06-24,99.16000366210938
2014-06-25,99.91000366210938
2014-06-26,100.0199966430664
2014-06-27,100.0199966430664
2014-06-30,100.0999984741211
2014-07-01,100.16000366210938
2014-07-02,100.01000213623047
2014-07-03,100.38999938964844
2014-07-07,99.62000274658203
2014-07-08,99.45999908447266
2014-07-09,100.12000274658203
2014-07-10,99.16000366210938
2014-07-11,98.4000015258789
2014-07-14,99.25
2014-07-15,98.81999969482422
2014-07-16,100.31999969482422
2014-07-17,98.69999694824219
2014-07-18,98.98999786376953
2014-07-21,99.13999938964844
2014-07-22,99.8499984741211
2014-07-23,100.48999786376953
2014-07-24,100.58000183105469
2014-07-25,99.83999633789062
2014-07-28,99.5999984741211
2014-07-29,99.3499984741211
2014-07-30,98.76000213623047
2014-07-31,96.62999725341797
2014-08-01,95.8499984741211
2014-08-04,97.45999908447266
2014-08-05,95.33000183105469
2014-08-06,95.61000061035156
2014-08-07,95.01000213623047
2014-08-08,96.5999984741211
2014-08-11,96.61000061035156
2014-08-12,95.9000015258789
2014-08-13,96.20999908447266
2014-08-14,95.66000366210938
2014-08-15,96.37000274658203
2014-08-18,96.62999725341797
2014-08-19,97.37000274658203
2014-08-20,97.58000183105469
2014-08-21,97.66000366210938
2014-08-22,97.01000213623047
2014-08-25,97.87000274658203
2014-08-26,98.37000274658203
2014-08-27,98.16999816894531
2014-08-28,98.19000244140625
2014-08-29,98.73999786376953
